trans_id,day,time,bar,drinker,tip,total
4667,5,"171930","Smokey Bones","Noelle Hendricks",0.19,3.16
4668,5,"212704","New West","Noelle Hendricks",2.82,70.55
4669,6,"202833","Arlene's","Noelle Hendricks",10.18,67.84
4670,2,"203805","Smokey Bones","Noelle Hendricks",6.7,83.81
4671,5,"004437","Pub 13","Kallie Chaney",12.05,120.52
4672,2,"101602","Xtc Cabaret","Kallie Chaney",2.08,16.02
4673,4,"124508","Xtc Cabaret","Kallie Chaney",1.63,18.08
4674,7,"002045","Pub 13","Kallie Chaney",2.02,22.44
4675,1,"225227","Pub 13","Kallie Chaney",1.2,120.15
4676,6,"231500","On the Border Mexican Grill & Cantina","Adolfo Wiggins",1.22,30.49
4677,4,"161449","Kells Restaurant","Adolfo Wiggins",1.42,47.33
4678,3,"211113","J R's Bar & Grill Inc","Adolfo Wiggins",13.14,109.51
4679,1,"181509","Kells Restaurant","Adolfo Wiggins",2.28,32.51
4680,2,"134244","Kells Restaurant","Adolfo Wiggins",3.27,27.22
4681,7,"163958","Daddy's","Yael Hoffman",3.36,47.95
4682,2,"213612","Rainforest Cafe","Yael Hoffman",13.71,97.92
4683,2,"115331","Club Paragon","Yael Hoffman",9.89,76.11
4684,5,"183014","N V Penthouse Lounge","Yael Hoffman",1.51,151.24
4685,1,"183818","Club Paragon","Yael Hoffman",1.19,19.8
4686,7,"222916","Topper","Akira Nolan",0.79,26.43
4687,7,"003218","Jungle Restaurant-Fat Cat's","Akira Nolan",1.34,14.93
4688,7,"173047","Johnny Rockets","Akira Nolan",0.83,83.33
4689,4,"233308","Jungle Restaurant-Fat Cat's","Akira Nolan",2.56,32.01
4690,3,"001638","Jungle Restaurant-Fat Cat's","Akira Nolan",9.08,75.68
4691,3,"202805","D & J Web Solutions","Santos Wu",6.0,40.02
4692,7,"114216","Fire Bar & Grill","Santos Wu",4.05,26.97
4693,4,"162921","Lanigan's Irish Pub & Eatery","Santos Wu",1.0,25.09
4694,2,"191759","Lanigan's Irish Pub & Eatery","Santos Wu",0.4,4.98
4695,3,"120904","Sportsman","Santos Wu",0.99,9.89
4696,5,"211451","Smitty's Sports Pub","Kelton Stone",4.62,33.02
4697,1,"133638","Uno Chicago Grill","Kelton Stone",1.66,82.89
4698,4,"095551","Sizzler","Kelton Stone",5.8,41.41
4699,1,"210505","Smitty's Sports Pub","Kelton Stone",4.42,73.72
4700,7,"222431","Smitty's Sports Pub","Kelton Stone",2.15,42.92
4701,2,"184753","Dave & Buster's","Daphne Green",9.91,90.12
4702,4,"211218","Boston Market","Daphne Green",2.08,16.01
4703,4,"142831","Dave & Buster's","Daphne Green",12.26,111.46
4704,4,"171920","Boston Market","Daphne Green",4.32,33.21
4705,6,"185523","Dave & Buster's","Daphne Green",1.56,52.04
4706,2,"192516","Twin Peeks","Denisse Horne",1.0,12.45
4707,5,"193800","Carrabba's Italian Grill","Denisse Horne",6.0,120.03
4708,2,"153201","Carrabba's Italian Grill","Denisse Horne",6.18,61.84
4709,1,"231225","Tweed's Pub Restaurant","Denisse Horne",15.02,115.57
4710,1,"014343","Tweed's Pub Restaurant","Denisse Horne",0.0,18.73
4711,6,"231456","Buffalo Wild Wings","Neil Ellison",6.2,62.02
4712,2,"212949","Schileens Pub","Neil Ellison",0.87,43.74
4713,7,"153608","Bob Evans Restaurants","Neil Ellison",3.82,38.18
4714,6,"213302","Buffalo Wild Wings","Neil Ellison",3.35,33.51
4715,3,"190533","Red Robin","Neil Ellison",3.78,62.99
4716,7,"191545","Union Street Station","Hunter Hensley",6.08,75.96
4717,6,"092748","Hotshots Sports Bar & Grill","Hunter Hensley",0.0,51.23
4718,2,"211525","Chili's","Hunter Hensley",2.83,70.78
4719,7,"172403","Chris Cocallas","Hunter Hensley",12.95,107.94
4720,5,"101553","Union Street Station","Hunter Hensley",10.06,71.83
4721,4,"222016","Buffalo Wild Wings","Kenneth Kerr",0.71,6.47
4722,4,"182936","Gold Hawk","Kenneth Kerr",10.42,80.16
4723,4,"190541","Swamp Sports Bar & Restaurant","Kenneth Kerr",0.57,9.58
4724,7,"165225","E Robert Brame","Kenneth Kerr",0.69,13.86
4725,1,"182950","Daddy's","Kenneth Kerr",6.54,72.67
4726,7,"134117","Tony Roma's","Dillon Warren",7.27,48.5
4727,2,"163548","The Osthelder Saloon","Dillon Warren",3.08,23.7
4728,5,"143620","Tony Roma's","Dillon Warren",1.24,41.48
4729,2,"214010","Jake's Old City Grill","Dillon Warren",2.15,71.55
4730,6,"191651","Atomic Cantina","Dillon Warren",5.38,89.68
4731,5,"141939","Dave & Buster's","Agustin Ramos",12.5,104.2
4732,2,"171733","Rocket","Agustin Ramos",3.48,49.68
4733,1,"143541","Waffle House","Agustin Ramos",0.0,27.45
4734,5,"002546","J R's Last Laugh Comedy Club","Agustin Ramos",3.66,26.15
4735,4,"090851","Waffle House","Agustin Ramos",0.02,2.28
4736,4,"174851","Rumors Lounge & Restaurant","Valery Estes",8.66,66.58
4737,4,"184332","Rumors Lounge & Restaurant","Valery Estes",0.33,4.76
4738,6,"112033","Rumors Lounge & Restaurant","Valery Estes",0.11,10.65
4739,1,"114043","Modoggies Bar & Grill","Valery Estes",2.25,112.36
4740,4,"193415","Sugarbush Tavern","Valery Estes",0.0,95.54
4741,7,"092215","Round-Up Saloon","Hanna Harper",0.79,5.3
4742,4,"134507","Round-Up Saloon","Hanna Harper",12.29,136.56
4743,4,"185322","Johnny Mac's Scoreboard","Hanna Harper",2.25,32.08
4744,1,"142839","Johnny Mac's Scoreboard","Hanna Harper",2.14,26.72
4745,1,"183604","Park Tavern Lounge & Lanes","Hanna Harper",3.41,68.23
4746,7,"191658","Hickory Tavern","Natalie Travis",0.91,91.01
4747,7,"185253","D & J Web Solutions","Natalie Travis",0.34,4.23
4748,2,"232407","Fire Bar & Grill","Natalie Travis",7.17,55.18
4749,1,"115158","Perkins Restaurant and Bakery","Natalie Travis",11.3,80.71
4750,4,"200533","Hickory Tavern","Natalie Travis",1.67,33.46
4751,5,"151152","Big Shots Sports Bar & Grill","Juliet Kemp",0.0,7.48
4752,2,"224004","Crystal Corner Bar","Juliet Kemp",5.38,89.7
4753,5,"162507","Big Shots Sports Bar & Grill","Juliet Kemp",2.35,15.69
4754,1,"175538","Big Shots Sports Bar & Grill","Juliet Kemp",7.39,56.81
4755,3,"004649","Firefly Club","Juliet Kemp",0.75,12.43
4756,2,"200532","Hooters","Macie Lucero",5.97,99.56
4757,6,"114719","C C Slaughters Restaurant","Macie Lucero",15.92,106.15
4758,3,"154809","C C Slaughters Restaurant","Macie Lucero",0.51,12.79
4759,1,"214434","Saturn","Macie Lucero",6.25,69.41
4760,2,"215428","N V Penthouse Lounge","Macie Lucero",21.18,162.96
4761,1,"112536","Dillinger's Inc","Aaden Potts",7.58,63.17
4762,4,"083050","T.G.I. Friday's","Aaden Potts",0.04,1.47
4763,1,"194012","Hurricane Alley","Aaden Potts",0.64,6.37
4764,6,"205405","Hurricane Alley","Aaden Potts",5.79,52.62
4765,7,"112044","Dejavu Nightclub","Aaden Potts",0.5,25.09
4766,2,"231013","Golden Corral","Finley Suarez",14.66,112.78
4767,2,"005433","Monopole Restaurant","Finley Suarez",2.13,106.3
4768,3,"220502","Hickory Tavern","Finley Suarez",2.89,24.05
4769,3,"175041","P. F. Chang's China Bistro","Finley Suarez",0.0,46.6
4770,3,"202724","Golden Corral","Finley Suarez",4.23,35.29
4771,5,"180755","Quaker Steak & Lube","Tania Vincent",1.03,7.96
4772,2,"111325","Dejavu Nightclub","Tania Vincent",0.86,6.63
4773,3,"185228","Quaker Steak & Lube","Tania Vincent",2.85,40.67
4774,5,"193022","Swamp Sports Bar & Restaurant","Tania Vincent",0.99,16.55
4775,1,"122218","Dejavu Nightclub","Tania Vincent",1.89,23.63
4776,1,"222804","Smokey Bones","Kale Cannon",6.34,45.29
4777,1,"134420","War Room","Kale Cannon",6.93,62.99
4778,7,"153845","Smokey Bones","Kale Cannon",5.0,41.68
4779,5,"200612","Kesler Sports Bar & Grill","Kale Cannon",5.24,74.84
4780,7,"222448","Big Al's","Kale Cannon",0.79,26.38
4781,1,"160512","Ad Card Promotions","Adriel Harris",7.83,71.19
4782,6,"223450","Ad Card Promotions","Adriel Harris",0.8,40.18
4783,5,"172821","Off Broadway","Adriel Harris",3.82,95.39
4784,2,"143929","Club 101","Adriel Harris",2.55,36.47
4785,4,"194719","Vault Night Club","Adriel Harris",1.78,35.56
4786,5,"183133","Hickory Tavern","Giovanni Bird",7.96,53.1
4787,3,"174125","Boynton Restaurant & Spirits","Giovanni Bird",2.93,32.59
4788,6,"183715","Dick's Last Resort","Giovanni Bird",0.29,28.78
4789,4,"234455","Boynton Restaurant & Spirits","Giovanni Bird",0.59,58.79
4790,7,"194534","Chili's","Giovanni Bird",0.82,81.95
4791,3,"193446","J D Bar Corp","Baron Hebert",1.01,50.62
4792,1,"172314","Big Shots Sports Bar & Grill","Baron Hebert",2.75,39.34
4793,3,"220535","Big Shots Sports Bar & Grill","Baron Hebert",13.19,146.52
4794,1,"193848","J D Bar Corp","Baron Hebert",7.74,64.48
4795,4,"133847","J D Bar Corp","Baron Hebert",7.09,88.63
4796,3,"123259","Wibs","Danny Dougherty",7.03,46.86
4797,6,"150627","Wibs","Danny Dougherty",3.57,29.79
4798,7,"112709","Wibs","Danny Dougherty",0.83,6.37
4799,6,"214025","Cork Town Tavern","Danny Dougherty",1.45,48.44
4800,7,"095517","Cork Town Tavern","Danny Dougherty",6.37,63.72
4801,1,"192757","N V Penthouse Lounge","Melanie Bradford",0.63,31.51
4802,7,"122805","Apple Inn","Melanie Bradford",1.15,57.33
4803,1,"153623","Apple Inn","Melanie Bradford",14.72,133.82
4804,7,"111622","Jonathan's Restaurant","Melanie Bradford",4.72,36.34
4805,5,"130836","Jonathan's Restaurant","Melanie Bradford",2.04,68.12
4806,6,"211838","On the Border Mexican Grill & Cantina","Maritza Santos",2.68,53.53
4807,3,"230600","On the Border Mexican Grill & Cantina","Maritza Santos",0.0,51.64
4808,2,"201338","Basement","Maritza Santos",2.56,36.59
4809,4,"114348","Downtown Lounge","Maritza Santos",0.89,88.99
4810,5,"130917","Downtown Lounge","Maritza Santos",0.43,42.79
4811,2,"114128","Xtc Cabaret","Mckinley Andersen",4.69,67.01
4812,6,"094145","Xtc Cabaret","Mckinley Andersen",2.64,44.05
4813,3,"143744","Downtown Lounge","Mckinley Andersen",1.6,32.05
4814,7,"141623","Fire Bar & Grill","Mckinley Andersen",0.37,9.17
4815,2,"140601","Downtown Lounge","Mckinley Andersen",1.97,15.16
4816,7,"141037","Big Shots Sports Bar & Grill","River Robbins",14.2,142.03
4817,5,"103934","Downtown Lounge","River Robbins",2.13,26.64
4818,6,"033656","Casino El Camino Bar & Grill","River Robbins",7.44,123.99
4819,2,"144121","Stingers Sports Pub & Grill","River Robbins",0.92,23.05
4820,7,"174946","Big Shots Sports Bar & Grill","River Robbins",4.63,115.83
4821,6,"234620","J R's Last Laugh Comedy Club","Cherish Braun",2.9,20.72
4822,3,"232525","Tryst Lounge","Cherish Braun",2.04,22.67
4823,1,"221628","J R's Last Laugh Comedy Club","Cherish Braun",0.27,3.92
4824,3,"003618","California Pizza Kitchen","Cherish Braun",0.0,161.89
4825,4,"192852","J R's Last Laugh Comedy Club","Cherish Braun",0.0,85.53
4826,6,"231023","Off Broadway","Harry Mullins",0.0,111.32
4827,1,"192714","Kainoa's Sports Bar & Restrnt","Harry Mullins",6.71,111.79
4828,5,"005541","Jrbc","Harry Mullins",1.23,30.75
4829,2,"003247","Tryst Lounge","Harry Mullins",0.43,21.55
4830,3,"191450","Tryst Lounge","Harry Mullins",4.91,32.74
4831,6,"193002","Pizza Shoppe","Ariel Gordon",5.31,66.43
4832,5,"221258","Pizza Shoppe","Ariel Gordon",1.9,31.66
4833,2,"224846","Pizza Shoppe","Ariel Gordon",0.39,38.71
4834,3,"081545","Union Street Station","Ariel Gordon",11.17,101.55
4835,2,"180756","Pizza Shoppe","Ariel Gordon",2.43,34.76
4836,6,"233837","On the Border Mexican Grill & Cantina","Amiya Vaughn",6.51,59.18
4837,2,"185000","Linda's","Amiya Vaughn",1.36,12.37
4838,6,"163659","Linda's","Amiya Vaughn",0.67,66.52
4839,2,"132413","Downtown Lounge","Amiya Vaughn",2.84,94.82
4840,3,"211350","On the Border Mexican Grill & Cantina","Amiya Vaughn",3.04,27.66
4841,3,"173249","Town & Country","Nathaly Fuller",7.08,70.78
4842,7,"172918","D & J Web Solutions","Nathaly Fuller",2.33,58.28
4843,5,"205026","D & J Web Solutions","Nathaly Fuller",7.76,155.17
4844,1,"194928","Scores","Nathaly Fuller",0.0,130.43
4845,1,"214448","Town & Country","Nathaly Fuller",8.76,109.53
4846,1,"184926","Black-eyed Pea","Tori Curtis",3.33,41.64
4847,6,"091224","Don & Herb's Inc","Tori Curtis",4.54,45.42
4848,3,"084015","Don & Herb's Inc","Tori Curtis",1.94,38.87
4849,3,"234508","Dillinger's Inc","Tori Curtis",3.63,36.26
4850,2,"070947","Don & Herb's Inc","Tori Curtis",7.97,56.92
4851,7,"214252","New West","Peter Gilmore",3.8,38.01
4852,1,"162111","New West","Peter Gilmore",10.37,79.78
4853,6,"164526","New West","Peter Gilmore",1.93,64.17
4854,5,"202145","Jake's Old City Grill","Peter Gilmore",1.1,55.17
4855,3,"202207","New West","Peter Gilmore",0.0,66.99
4856,7,"194811","Ad Card Promotions","Danna Baker",13.48,149.76
4857,2,"233444","Ad Card Promotions","Danna Baker",6.86,52.79
4858,7,"204517","Tryst Lounge","Danna Baker",0.39,9.65
4859,5,"204653","Henrietta Hudson","Danna Baker",4.65,58.09
4860,6,"211437","Henrietta Hudson","Danna Baker",3.65,52.12
4861,4,"211959","Toc Bar","Gaven Love",14.87,114.39
4862,6,"170542","Club Paragon","Gaven Love",3.73,31.1
4863,5,"223612","Toc Bar","Gaven Love",14.06,127.82
4864,1,"144000","Dillinger's Inc","Gaven Love",8.57,65.9
4865,5,"173116","Club Paragon","Gaven Love",3.24,107.89
4866,5,"183136","Black-eyed Pea","Harmony Blackwell",2.88,19.21
4867,2,"224524","Rainforest Cafe","Harmony Blackwell",10.45,104.49
4868,6,"175327","Crowe Bar","Harmony Blackwell",2.38,17.01
4869,1,"142639","County Line Pub","Harmony Blackwell",6.99,46.61
4870,1,"011020","Monopole Restaurant","Harmony Blackwell",3.86,64.37
4871,5,"164144","The Old Spaghetti Factory","Annie Woods",17.31,123.65
4872,2,"153236","Bottling CO","Annie Woods",6.57,73.04
4873,5,"102836","Wibs","Annie Woods",2.51,35.82
4874,2,"170525","The Old Spaghetti Factory","Annie Woods",8.67,57.79
4875,2,"134850","Bottling CO","Annie Woods",0.0,65.28
4876,3,"105052","Wibs","Joey Mcmahon",0.78,77.52
4877,4,"072650","Hotshots Sports Bar & Grill","Joey Mcmahon",7.45,93.13
4878,1,"073518","Hotshots Sports Bar & Grill","Joey Mcmahon",5.44,54.39
4879,3,"234215","Monopole Restaurant","Joey Mcmahon",6.23,88.99
4880,5,"002956","Steak 'n Shake","Joey Mcmahon",5.44,77.76
4881,2,"102236","The Original Pancake House","Miya Mccall",1.58,15.8
4882,1,"152552","Uno Chicago Grill","Miya Mccall",11.01,78.66
4883,6,"093324","County Line Pub","Miya Mccall",2.57,51.37
4884,7,"204938","County Line Pub","Miya Mccall",1.11,55.75
4885,3,"161110","Uno Chicago Grill","Miya Mccall",3.55,71.09
4886,7,"141520","Union Street Station","Clara Pena",2.34,33.37
4887,5,"173433","YUMIS SUSHI BAR","Clara Pena",27.87,185.82
4888,6,"161548","Club Soda","Clara Pena",0.0,3.16
4889,1,"233210","Smokey Bones","Clara Pena",5.68,47.34
4890,4,"174629","Iron Post","Clara Pena",8.08,89.76
4891,4,"142449","Wellhead Restaurant-Brew Pub","Kash Bishop",16.44,149.41
4892,2,"150853","Wellhead Restaurant-Brew Pub","Kash Bishop",18.67,155.58
4893,1,"192721","Wellhead Restaurant-Brew Pub","Kash Bishop",3.3,33.0
4894,4,"224245","Ground Round","Kash Bishop",1.11,7.92
4895,6,"184805","Ground Round","Kash Bishop",0.43,42.61
4896,5,"184711","Ruby Tuesday","Paul Flynn",0.29,3.66
4897,4,"213201","Lone Star Athletic Football Club","Paul Flynn",1.02,12.79
4898,1,"164622","Romano's Macaroni Grill","Paul Flynn",5.22,86.92
4899,4,"223245","Lone Star Athletic Football Club","Paul Flynn",3.57,51.03
4900,6,"142832","Romano's Macaroni Grill","Paul Flynn",5.47,78.08
4901,1,"171522","The Old Spaghetti Factory","Yesenia Sandoval",10.53,131.6
4902,3,"115014","Sizzler","Yesenia Sandoval",0.63,4.23
4903,6,"161924","Bottling CO","Yesenia Sandoval",6.36,90.85
4904,6,"153946","Bottling CO","Yesenia Sandoval",4.63,51.48
4905,2,"145249","Bottling CO","Yesenia Sandoval",3.32,66.35
4906,1,"190743","Comedy Cellar","Adalyn Mahoney",1.48,13.48
4907,4,"202939","N V Penthouse Lounge","Adalyn Mahoney",6.45,53.78
4908,4,"235301","Boynton Restaurant & Spirits","Adalyn Mahoney",1.46,11.25
4909,7,"220504","Comedy Cellar","Adalyn Mahoney",0.51,25.25
4910,2,"012853","Boynton Restaurant & Spirits","Adalyn Mahoney",0.58,14.57
4911,6,"210643","Pizza Shoppe","Jarrett Burch",7.31,66.43
4912,4,"193849","Benihana","Jarrett Burch",2.35,117.31
4913,1,"164114","Boston Market","Jarrett Burch",9.42,78.46
4914,2,"193141","N V Penthouse Lounge","Jarrett Burch",0.0,115.26
4915,3,"232315","Pizza Shoppe","Jarrett Burch",7.4,52.85
4916,6,"152641","Swamp Sports Bar & Restaurant","Viviana Parrish",9.09,82.68
4917,7,"180628","Swamp Sports Bar & Restaurant","Viviana Parrish",0.35,35.34
4918,3,"124318","Waffle House","Viviana Parrish",3.45,43.14
4919,4,"193046","Swamp Sports Bar & Restaurant","Viviana Parrish",5.06,50.59
4920,4,"182955","Swamp Sports Bar & Restaurant","Viviana Parrish",1.35,44.9
4921,4,"171626","Karma Lounge Ltd","Adison Oconnell",14.58,97.23
4922,4,"213444","Atomic Cantina","Adison Oconnell",10.88,72.56
4923,2,"191123","Karma Lounge Ltd","Adison Oconnell",7.11,50.81
4924,2,"180731","Savannah Wine Shop","Adison Oconnell",1.99,99.38
4925,3,"192857","Savannah Wine Shop","Adison Oconnell",11.93,99.38
4926,4,"083904","Mulligan's Pub","Jamarion Smith",0.43,8.51
4927,5,"021923","Double Olive Lounge","Jamarion Smith",4.3,61.38
4928,1,"170903","Karma Lounge Ltd","Jamarion Smith",6.44,80.5
4929,5,"174333","Black-eyed Pea","Jamarion Smith",0.78,78.11
4930,5,"104312","War Room","Jamarion Smith",0.76,37.8
4931,4,"202621","N V Penthouse Lounge","Keely Mccormick",6.14,68.22
4932,7,"183727","N V Penthouse Lounge","Keely Mccormick",4.99,49.94
4933,6,"231320","Black Angus Steakhouse","Keely Mccormick",2.99,19.94
4934,4,"184629","N V Penthouse Lounge","Keely Mccormick",2.77,138.69
4935,4,"212608","N V Penthouse Lounge","Keely Mccormick",4.74,94.71
4936,7,"195513","Gold Hawk","Judah Holder",4.77,36.72
4937,2,"190928","Gold Hawk","Judah Holder",4.46,34.28
4938,1,"092631","World Beer Direct","Judah Holder",1.38,10.59
4939,7,"212015","Gold Hawk","Judah Holder",6.92,76.86
4940,7,"104543","Lone Star Steakhouse & Saloon","Judah Holder",0.24,24.01
4941,1,"204123","Atomic Cantina","Hana Little",5.27,65.92
4942,7,"183449","Station","Hana Little",6.2,88.53
4943,4,"152113","Atomic Cantina","Hana Little",1.51,21.52
4944,3,"163214","Arena","Hana Little",15.61,120.11
4945,3,"201822","Station","Hana Little",5.36,67.05
4946,3,"213612","Café Rouge","Jaylene Lowery",7.24,72.44
4947,5,"151456","Ruby Tuesday","Jaylene Lowery",0.96,9.58
4948,6,"133030","Café Rouge","Jaylene Lowery",1.25,41.75
4949,1,"192817","Steak 'n Shake","Jaylene Lowery",6.48,46.3
4950,4,"174554","Ruby Tuesday","Jaylene Lowery",0.0,71.08
4951,1,"151329","Club 101","Alexis Ali",0.83,83.35
4952,7,"141849","Rainforest Cafe","Alexis Ali",6.84,85.48
4953,2,"213805","Jake's Grill","Alexis Ali",2.01,67.11
4954,5,"144334","Uno Chicago Grill","Alexis Ali",8.97,74.78
4955,4,"070940","Texas Roadhouse","Alexis Ali",8.0,100.05
4956,4,"192812","Chipotle Mexican Grill","Angela Calhoun",0.06,3.16
4957,7,"183147","Vault Night Club","Angela Calhoun",0.88,22.04
4958,2,"201543","Vault Night Club","Angela Calhoun",0.33,32.74
4959,4,"211401","Chipotle Mexican Grill","Angela Calhoun",0.0,76.61
4960,1,"215147","Vault Night Club","Angela Calhoun",1.04,7.44
4961,6,"160903","Linda's","Immanuel Mayer",0.99,98.99
4962,3,"152717","Milo's Sports Tavern","Immanuel Mayer",2.0,18.14
4963,5,"104342","Milo's Sports Tavern","Immanuel Mayer",0.42,41.61
4964,2,"231712","Monopole Restaurant","Immanuel Mayer",5.85,45.03
4965,7,"224458","Monopole Restaurant","Immanuel Mayer",1.92,12.79
4966,1,"222319","Pivots Beach Club","Alayna Moses",2.02,67.35
4967,7,"114607","Improper Bostonian","Alayna Moses",8.72,58.15
4968,5,"224827","Ad Card Promotions","Alayna Moses",0.97,48.73
4969,7,"163545","Ad Card Promotions","Alayna Moses",4.01,100.25
4970,5,"081007","Improper Bostonian","Alayna Moses",0.0,89.27
4971,3,"204242","Hickory Tavern","Adrienne Martinez",0.52,6.55
4972,5,"193640","Gold Hawk","Adrienne Martinez",6.94,86.74
4973,2,"012012","Planet Hollywood","Adrienne Martinez",3.23,107.6
4974,2,"192726","Caledonia Lounge","Adrienne Martinez",5.57,61.93
4975,4,"101347","World Beer Direct","Adrienne Martinez",0.39,19.62
4976,4,"143019","Hotshots Sports Bar & Grill","Rodney Fletcher",2.01,100.36
4977,6,"002949","Henrietta Hudson","Rodney Fletcher",0.67,66.67
4978,1,"192649","Henrietta Hudson","Rodney Fletcher",8.47,56.47
4979,1,"072051","Big Boy","Rodney Fletcher",2.56,51.15
4980,2,"174823","Town & Country","Rodney Fletcher",1.07,17.82
4981,2,"212849","Niko's Lodge Bar & Grill","Mariyah Knapp",1.06,35.34
4982,4,"153111","Crystal Corner Bar","Mariyah Knapp",0.52,8.73
4983,5,"090556","Perkins Restaurant and Bakery","Mariyah Knapp",0.45,6.37
4984,2,"175125","Crystal Corner Bar","Mariyah Knapp",0.42,4.24
4985,3,"192348","Basement","Mariyah Knapp",6.58,93.94
4986,1,"224526","Jack's Place","Carlee Salinas",0.0,38.68
4987,5,"215127","Big Boy","Carlee Salinas",3.26,81.45
4988,1,"003440","Jack's Place","Carlee Salinas",3.04,33.76
4989,6,"212241","Fire Bar & Grill","Carlee Salinas",3.91,30.08
4990,7,"134019","Baja Fresh","Carlee Salinas",0.45,22.37
4991,3,"140554","Cracker Barrel Old Country Store","Aedan Waller",2.73,54.59
4992,7,"161100","40 Watt Club","Aedan Waller",2.77,55.38
4993,6,"174731","Ruby Tuesday","Aedan Waller",5.87,48.95
4994,7,"081644","40 Watt Club","Aedan Waller",4.36,31.16
4995,7,"181554","YUMIS SUSHI BAR","Aedan Waller",4.25,141.81
