trans_id,day,time,date,bar,drinker,tip,total
17936,6,21:30:56,"2017-05-05 21:30:56","Improper Bostonian","Ibrahim Zuniga",0.0,17.7
17937,2,20:20:54,"2016-02-29 20:20:54","Romano's Macaroni Grill","Ibrahim Zuniga",2.58,23.42
17938,5,09:45:46,"2017-11-30 09:45:46","Mulligan's Pub","Ibrahim Zuniga",0.0,35.64
17939,2,22:44:39,"2017-06-19 22:44:39","Downtown Lounge","Ibrahim Zuniga",0.0,5.3
17940,5,20:24:56,"2017-08-31 20:24:56","Downtown Lounge","Ibrahim Zuniga",19.07,127.11
17941,3,22:12:22,"2017-07-04 22:12:22","Firefly Club","Madeleine Farrell",3.96,32.99
17942,1,00:10:10,"2017-01-01 00:10:10","World Beer Direct","Madeleine Farrell",1.9,47.47
17943,2,11:30:34,"2016-09-12 11:30:34","World Beer Direct","Madeleine Farrell",7.82,97.73
17944,7,13:15:12,"2017-12-09 13:15:12","Basement","Madeleine Farrell",0.0,109.71
17945,1,17:46:58,"2016-01-03 17:46:58","Benihana","Madeleine Farrell",3.86,55.17
17946,2,00:28:37,"2016-10-24 00:28:37","World Beer Direct","Madeleine Farrell",2.91,72.7
17947,6,23:46:58,"2016-01-01 23:46:58","Firefly Club","Madeleine Farrell",0.2,3.32
17948,2,19:15:56,"2016-02-29 19:15:56","Benihana","Madeleine Farrell",8.05,57.48
17949,2,01:53:31,"2017-05-22 01:53:31","Firefly Club","Madeleine Farrell",0.54,27.23
17950,3,13:20:11,"2017-06-13 13:20:11","Basement","Madeleine Farrell",8.51,77.32
17951,3,14:43:14,"2016-07-19 14:43:14","Basement","Madeleine Farrell",0.85,17.01
17952,5,21:50:18,"2017-09-28 21:50:18","For Pete's Sake","Madeleine Farrell",6.74,134.89
17953,6,13:32:30,"2017-11-24 13:32:30","For Pete's Sake","Madeleine Farrell",14.75,122.94
17954,3,17:28:59,"2016-07-05 17:28:59","World Beer Direct","Madeleine Farrell",0.39,13.12
17955,1,20:32:44,"2017-01-01 20:32:44","Benihana","Madeleine Farrell",0.94,23.6
17956,6,16:31:06,"2016-01-29 16:31:06","Basement","Madeleine Farrell",1.28,127.79
17957,6,22:23:08,"2016-03-25 22:23:08","World Beer Direct","Madeleine Farrell",0.0,5.95
17958,1,23:09:24,"2017-12-03 23:09:24","Firefly Club","Madeleine Farrell",2.57,64.21
17959,5,20:07:17,"2016-04-28 20:07:17","For Pete's Sake","Madeleine Farrell",4.74,118.44
17960,1,14:24:34,"2016-08-07 14:24:34","Basement","Madeleine Farrell",4.0,26.64
17961,1,11:50:34,"2016-10-09 11:50:34","Stingers Sports Pub & Grill","Dominique Bender",1.28,12.79
17962,2,16:45:34,"2017-03-06 16:45:34","Qdoba Mexican Grill","Dominique Bender",3.76,62.68
17963,1,08:15:44,"2017-01-01 08:15:44","Stingers Sports Pub & Grill","Dominique Bender",1.96,24.5
17964,3,22:54:27,"2016-09-13 22:54:27","Qdoba Mexican Grill","Dominique Bender",0.0,26.71
17965,1,19:38:31,"2016-11-13 19:38:31","Stingers Sports Pub & Grill","Dominique Bender",1.06,21.29
17966,5,09:47:22,"2017-03-23 09:47:22","Stingers Sports Pub & Grill","Dominique Bender",5.37,44.73
17967,3,21:22:45,"2016-11-15 21:22:45","Qdoba Mexican Grill","Dominique Bender",5.51,42.4
17968,2,15:10:57,"2017-09-04 15:10:57","Qdoba Mexican Grill","Dominique Bender",1.41,20.17
17969,1,22:38:59,"2017-04-30 22:38:59","Qdoba Mexican Grill","Dominique Bender",3.03,20.17
17970,6,16:42:02,"2016-01-01 16:42:02","Stingers Sports Pub & Grill","Dominique Bender",2.26,25.06
17971,4,12:40:52,"2017-06-28 12:40:52","Stingers Sports Pub & Grill","Dominique Bender",2.76,25.06
17972,6,22:10:25,"2017-11-24 22:10:25","Qdoba Mexican Grill","Dominique Bender",0.43,43.24
17973,6,21:14:18,"2016-06-03 21:14:18","Qdoba Mexican Grill","Dominique Bender",9.61,73.94
17974,3,11:33:18,"2016-09-20 11:33:18","Stingers Sports Pub & Grill","Dominique Bender",0.0,28.73
17975,3,12:23:43,"2017-07-04 12:23:43","Stingers Sports Pub & Grill","Dominique Bender",3.77,53.79
17976,1,01:38:12,"2017-10-22 01:38:12","Qdoba Mexican Grill","Dominique Bender",0.48,47.96
17977,5,21:15:09,"2016-04-21 21:15:09","Qdoba Mexican Grill","Dominique Bender",1.09,18.17
17978,2,17:41:16,"2017-09-25 17:41:16","Qdoba Mexican Grill","Dominique Bender",2.87,31.92
17979,3,23:13:07,"2016-07-26 23:13:07","Qdoba Mexican Grill","Dominique Bender",3.86,55.19
17980,3,17:21:10,"2016-07-12 17:21:10","Stingers Sports Pub & Grill","Dominique Bender",0.0,7.44
17981,4,19:31:19,"2016-01-20 19:31:19","Kells Restaurant","Braydon Compton",17.22,123.0
17982,6,01:36:06,"2017-06-02 01:36:06","Daddy's","Braydon Compton",0.94,31.21
17983,5,12:41:06,"2017-07-20 12:41:06","Kells Restaurant","Braydon Compton",3.15,39.39
17984,2,14:33:40,"2017-01-02 14:33:40","Kells Restaurant","Braydon Compton",8.94,81.3
17985,4,11:52:43,"2017-03-08 11:52:43","Kells Restaurant","Braydon Compton",1.59,79.68
17986,7,20:47:37,"2017-01-07 20:47:37","Hoss's Steak and Sea House","Braydon Compton",1.64,10.92
17987,5,21:50:18,"2017-01-05 21:50:18","Hoss's Steak and Sea House","Braydon Compton",0.65,64.9
17988,2,16:55:33,"2016-05-16 16:55:33","Daddy's","Braydon Compton",0.81,27.0
17989,7,18:20:53,"2017-05-06 18:20:53","Kells Restaurant","Braydon Compton",0.47,15.6
17990,2,21:16:53,"2017-09-11 21:16:53","Hoss's Steak and Sea House","Braydon Compton",0.0,22.91
17991,2,00:07:25,"2016-06-13 00:07:25","Kells Restaurant","Braydon Compton",6.15,123.0
17992,3,22:40:00,"2016-12-27 22:40:00","Hoss's Steak and Sea House","Braydon Compton",4.31,53.89
17993,4,15:27:09,"2016-12-14 15:27:09","Daddy's","Braydon Compton",5.66,40.44
17994,1,11:06:25,"2017-03-26 11:06:25","Kells Restaurant","Braydon Compton",3.11,77.83
17995,7,21:44:19,"2017-06-03 21:44:19","Hoss's Steak and Sea House","Braydon Compton",2.76,34.55
17996,1,19:51:52,"2016-09-18 19:51:52","Daddy's","Braydon Compton",4.65,51.71
17997,3,13:27:59,"2016-05-24 13:27:59","Kells Restaurant","Braydon Compton",12.73,97.91
17998,2,15:47:02,"2016-03-28 15:47:02","Kells Restaurant","Braydon Compton",0.41,40.59
17999,6,13:47:13,"2017-02-17 13:47:13","Kells Restaurant","Braydon Compton",3.03,27.51
18000,5,22:15:03,"2016-09-29 22:15:03","Kells Restaurant","Braydon Compton",7.08,64.4
18001,3,09:19:58,"2016-02-09 09:19:58","Planet Hollywood","Jon Andrade",5.71,38.1
18002,4,19:53:53,"2017-02-08 19:53:53","YUMIS SUSHI BAR","Jon Andrade",1.5,149.99
18003,6,19:13:39,"2016-06-10 19:13:39","County Line Pub","Jon Andrade",20.0,142.83
18004,4,14:30:22,"2017-01-04 14:30:22","County Line Pub","Jon Andrade",0.0,133.65
18005,2,11:51:53,"2017-03-06 11:51:53","Planet Hollywood","Jon Andrade",6.21,88.75
18006,6,21:08:09,"2016-07-01 21:08:09","County Line Pub","Jon Andrade",8.23,91.48
18007,2,21:48:45,"2016-10-24 21:48:45","YUMIS SUSHI BAR","Jon Andrade",0.25,4.23
18008,6,15:55:23,"2016-12-23 15:55:23","YUMIS SUSHI BAR","Jon Andrade",1.13,18.79
18009,1,18:48:04,"2016-02-21 18:48:04","YUMIS SUSHI BAR","Jon Andrade",1.64,164.07
18010,5,11:54:44,"2017-04-20 11:54:44","Planet Hollywood","Jon Andrade",4.41,55.09
18011,7,20:43:30,"2017-09-23 20:43:30","YUMIS SUSHI BAR","Jon Andrade",1.7,15.49
18012,6,09:29:50,"2016-06-17 09:29:50","County Line Pub","Jon Andrade",0.0,182.38
18013,6,11:27:16,"2016-09-16 11:27:16","Planet Hollywood","Jon Andrade",0.74,36.81
18014,3,17:21:03,"2016-06-28 17:21:03","YUMIS SUSHI BAR","Jon Andrade",6.56,164.07
18015,3,14:10:24,"2017-10-31 14:10:24","County Line Pub","Jon Andrade",5.04,62.96
18016,7,11:37:50,"2017-03-11 11:37:50","Planet Hollywood","Jon Andrade",0.57,28.3
18017,1,12:49:44,"2016-01-10 12:49:44","Planet Hollywood","Jon Andrade",0.0,57.28
18018,4,18:55:13,"2017-02-22 18:55:13","YUMIS SUSHI BAR","Jon Andrade",14.75,134.05
18019,3,15:06:24,"2017-10-10 15:06:24","YUMIS SUSHI BAR","Jon Andrade",3.66,52.31
18020,4,20:08:53,"2017-08-30 20:08:53","YUMIS SUSHI BAR","Jon Andrade",13.33,102.52
18021,5,18:51:20,"2016-12-01 18:51:20","Jonathan's Restaurant","Yandel Michael",12.86,91.85
18022,3,21:19:44,"2017-09-05 21:19:44","Cheese Burger in Paradise","Yandel Michael",2.92,97.34
18023,1,15:35:22,"2016-03-06 15:35:22","Heart Attack Grill","Yandel Michael",1.69,12.05
18024,6,20:40:43,"2017-08-25 20:40:43","Boston Market","Yandel Michael",0.0,123.05
18025,5,11:45:57,"2016-06-02 11:45:57","On the Border Mexican Grill & Cantina","Yandel Michael",6.32,78.97
18026,2,00:49:18,"2016-05-09 00:49:18","Dixie Taverne","Yandel Michael",4.1,58.54
18027,4,17:17:44,"2017-08-30 17:17:44","Heart Attack Grill","Yandel Michael",6.82,136.43
18028,5,20:11:57,"2017-06-29 20:11:57","Boston Market","Yandel Michael",6.11,61.12
18029,7,20:42:28,"2017-12-30 20:42:28","Jrbc","Yandel Michael",4.63,92.62
18030,1,19:40:26,"2016-06-26 19:40:26","Downtown Lounge","Yandel Michael",21.43,153.1
18031,2,15:12:19,"2016-07-04 15:12:19","Lone Star Athletic Football Club","Yandel Michael",10.59,96.24
18032,3,23:44:25,"2016-10-25 23:44:25","Heart Attack Grill","Yandel Michael",3.45,115.08
18033,4,21:15:00,"2016-11-16 21:15:00","Boston Market","Yandel Michael",9.79,81.59
18034,2,14:33:06,"2016-07-04 14:33:06","The Cheesecake Factory","Yandel Michael",8.5,106.22
18035,7,13:53:37,"2017-09-30 13:53:37","The Cheesecake Factory","Yandel Michael",5.19,51.87
18036,3,20:51:09,"2017-02-28 20:51:09","Heart Attack Grill","Yandel Michael",6.7,134.06
18037,2,20:15:22,"2016-07-25 20:15:22","On the Border Mexican Grill & Cantina","Yandel Michael",8.32,104.06
18038,6,22:16:33,"2017-03-03 22:16:33","Lone Star Athletic Football Club","Yandel Michael",0.0,106.36
18039,4,13:45:19,"2016-04-13 13:45:19","Downtown Lounge","Yandel Michael",8.7,145.05
18040,6,23:35:33,"2016-02-12 23:35:33","On the Border Mexican Grill & Cantina","Yandel Michael",2.08,104.06
18041,7,19:43:58,"2017-05-06 19:43:58","Swamp Sports Bar & Restaurant","Avery Cobb",0.69,13.8
18042,3,21:49:30,"2017-09-19 21:49:30","Tradesman Tavern Inc","Avery Cobb",5.33,48.45
18043,1,20:27:01,"2016-10-09 20:27:01","Cheese Burger in Paradise","Avery Cobb",5.41,90.23
18044,3,20:55:17,"2016-08-09 20:55:17","Boynton Restaurant & Spirits","Avery Cobb",2.53,28.14
18045,1,22:10:46,"2016-12-25 22:10:46","Swamp Sports Bar & Restaurant","Avery Cobb",2.44,61.03
18046,7,18:10:27,"2017-03-04 18:10:27","Tradesman Tavern Inc","Avery Cobb",6.34,45.29
18047,5,17:39:25,"2016-10-27 17:39:25","Quaker Steak & Lube","Avery Cobb",13.94,99.54
18048,5,19:24:54,"2017-03-02 19:24:54","Swamp Sports Bar & Restaurant","Avery Cobb",0.0,73.77
18049,2,16:08:14,"2016-03-07 16:08:14","Cheese Burger in Paradise","Avery Cobb",4.38,87.63
18050,7,14:50:07,"2017-09-30 14:50:07","Boynton Restaurant & Spirits","Avery Cobb",16.54,110.25
18051,7,08:23:29,"2016-11-19 08:23:29","Tradesman Tavern Inc","Avery Cobb",3.33,27.71
18052,5,22:55:20,"2016-09-22 22:55:20","Quaker Steak & Lube","Avery Cobb",3.19,26.59
18053,2,22:35:02,"2016-12-26 22:35:02","Quaker Steak & Lube","Avery Cobb",1.54,19.21
18054,7,21:19:50,"2017-01-21 21:19:50","Swamp Sports Bar & Restaurant","Avery Cobb",5.39,67.4
18055,5,16:12:26,"2016-09-01 16:12:26","Tradesman Tavern Inc","Avery Cobb",0.71,7.09
18056,1,17:47:41,"2016-04-03 17:47:41","Tradesman Tavern Inc","Avery Cobb",0.0,3.93
18057,1,01:20:45,"2017-06-04 01:20:45","Boynton Restaurant & Spirits","Avery Cobb",9.54,106.03
18058,3,19:32:00,"2016-05-31 19:32:00","Tradesman Tavern Inc","Avery Cobb",0.2,20.35
18059,3,16:22:05,"2017-09-12 16:22:05","Swamp Sports Bar & Restaurant","Avery Cobb",1.86,14.28
18060,6,19:38:30,"2017-04-21 19:38:30","Boynton Restaurant & Spirits","Avery Cobb",5.68,40.56
18061,1,19:22:59,"2017-12-31 19:22:59","Lanigan's Irish Pub & Eatery","Alfred Brandt",5.9,49.13
18062,4,23:17:00,"2017-01-18 23:17:00","Qdoba Mexican Grill","Alfred Brandt",5.88,65.37
18063,2,13:33:34,"2017-02-13 13:33:34","Grey Lounge","Alfred Brandt",9.42,62.81
18064,3,18:41:12,"2017-05-30 18:41:12","Lanigan's Irish Pub & Eatery","Alfred Brandt",0.45,7.44
18065,7,16:39:12,"2017-02-11 16:39:12","Lanigan's Irish Pub & Eatery","Alfred Brandt",1.1,36.77
18066,1,01:43:52,"2016-08-28 01:43:52","Qdoba Mexican Grill","Alfred Brandt",1.81,60.29
18067,1,14:26:06,"2017-04-09 14:26:06","Lanigan's Irish Pub & Eatery","Alfred Brandt",1.51,13.73
18068,6,09:23:35,"2017-09-15 09:23:35","Grey Lounge","Alfred Brandt",9.48,118.46
18069,4,12:46:41,"2016-01-27 12:46:41","Grey Lounge","Alfred Brandt",0.0,40.5
18070,7,23:48:50,"2016-08-06 23:48:50","Qdoba Mexican Grill","Alfred Brandt",1.79,11.91
18071,4,22:35:44,"2016-06-08 22:35:44","Qdoba Mexican Grill","Alfred Brandt",2.06,68.8
18072,6,23:43:33,"2017-05-05 23:43:33","Qdoba Mexican Grill","Alfred Brandt",1.11,8.57
18073,4,16:53:44,"2017-11-22 16:53:44","Lanigan's Irish Pub & Eatery","Alfred Brandt",6.13,68.16
18074,5,17:05:30,"2017-11-23 17:05:30","Lanigan's Irish Pub & Eatery","Alfred Brandt",4.55,41.4
18075,6,19:36:47,"2017-06-09 19:36:47","Lanigan's Irish Pub & Eatery","Alfred Brandt",4.28,42.77
18076,7,17:36:40,"2016-06-25 17:36:40","Grey Lounge","Alfred Brandt",3.26,23.3
18077,4,19:17:11,"2017-11-29 19:17:11","Lanigan's Irish Pub & Eatery","Alfred Brandt",0.0,56.74
18078,4,00:26:17,"2017-11-29 00:26:17","Qdoba Mexican Grill","Alfred Brandt",0.76,38.2
18079,2,16:32:43,"2017-11-20 16:32:43","Qdoba Mexican Grill","Alfred Brandt",1.53,17.05
18080,5,11:16:07,"2016-05-19 11:16:07","Grey Lounge","Alfred Brandt",10.57,105.71
18081,2,19:39:00,"2017-11-06 19:39:00","World Beer Direct","Rocco Boone",1.23,30.73
18082,5,17:42:40,"2016-03-17 17:42:40","Dejavu Nightclub","Rocco Boone",0.0,123.22
18083,7,19:31:23,"2016-10-15 19:31:23","Cheese Burger in Paradise","Rocco Boone",5.48,182.53
18084,2,22:21:57,"2017-11-20 22:21:57","Outback Steakhouse","Rocco Boone",2.22,44.41
18085,5,14:30:23,"2017-01-05 14:30:23","Big Al's","Rocco Boone",1.6,53.23
18086,4,02:17:45,"2016-07-20 02:17:45","Jack's Place","Rocco Boone",2.32,46.41
18087,4,20:46:20,"2016-06-08 20:46:20","World Beer Direct","Rocco Boone",12.7,97.73
18088,3,22:40:34,"2016-06-14 22:40:34","Jack's Place","Rocco Boone",1.48,29.52
18089,1,22:51:49,"2017-07-02 22:51:49","Cheese Burger in Paradise","Rocco Boone",3.26,65.15
18090,6,22:19:56,"2017-02-24 22:19:56","County Line Pub","Rocco Boone",4.43,63.25
18091,5,12:05:18,"2016-01-21 12:05:18","Buffalo Wild Wings","Rocco Boone",7.47,74.72
18092,1,21:39:36,"2016-11-06 21:39:36","Cheese Burger in Paradise","Rocco Boone",6.78,48.4
18093,1,10:11:46,"2016-05-01 10:11:46","Buffalo Wild Wings","Rocco Boone",10.5,131.3
18094,1,23:49:19,"2017-01-29 23:49:19","World Beer Direct","Rocco Boone",3.64,60.67
18095,5,13:05:05,"2017-05-11 13:05:05","Buffalo Wild Wings","Rocco Boone",0.38,12.79
18096,2,02:31:12,"2016-10-10 02:31:12","Outback Steakhouse","Rocco Boone",4.44,40.39
18097,6,20:48:37,"2017-06-16 20:48:37","Cheese Burger in Paradise","Rocco Boone",0.0,163.12
18098,5,23:35:59,"2016-06-30 23:35:59","Big Al's","Rocco Boone",10.22,68.16
18099,2,01:52:02,"2016-07-25 01:52:02","Outback Steakhouse","Rocco Boone",1.69,24.18
18100,6,21:28:05,"2016-09-02 21:28:05","Dejavu Nightclub","Rocco Boone",6.5,59.1
18101,6,11:15:46,"2016-04-15 11:15:46","Xtc Cabaret","Morgan Macias",18.62,133.02
18102,1,11:38:18,"2016-07-17 11:38:18","Xtc Cabaret","Morgan Macias",7.22,51.57
18103,2,13:54:15,"2016-07-04 13:54:15","Xtc Cabaret","Morgan Macias",1.48,49.47
18104,4,19:37:24,"2016-08-03 19:37:24","Benihana","Morgan Macias",2.01,50.23
18105,2,19:07:39,"2017-01-09 19:07:39","Benihana","Morgan Macias",0.0,65.59
18106,6,12:54:36,"2016-12-23 12:54:36","Xtc Cabaret","Morgan Macias",13.59,135.87
18107,1,18:50:14,"2017-12-03 18:50:14","Benihana","Morgan Macias",2.24,17.24
18108,5,13:43:25,"2017-05-18 13:43:25","Dave & Buster's","Morgan Macias",1.84,16.73
18109,5,12:50:21,"2016-07-28 12:50:21","Dave & Buster's","Morgan Macias",15.2,138.16
18110,7,16:27:04,"2016-04-02 16:27:04","Dave & Buster's","Morgan Macias",2.76,138.16
18111,1,19:30:24,"2017-01-01 19:30:24","Benihana","Morgan Macias",3.74,62.31
18112,2,11:26:21,"2016-11-14 11:26:21","Xtc Cabaret","Morgan Macias",1.04,17.29
18113,6,18:33:32,"2017-10-06 18:33:32","Benihana","Morgan Macias",3.85,64.21
18114,7,18:28:05,"2016-12-31 18:28:05","Benihana","Morgan Macias",4.4,62.83
18115,1,12:17:29,"2017-11-26 12:17:29","Dave & Buster's","Morgan Macias",6.95,63.18
18116,4,15:33:21,"2016-03-23 15:33:21","Dave & Buster's","Morgan Macias",3.41,56.85
18117,3,20:34:42,"2016-11-08 20:34:42","Benihana","Morgan Macias",1.87,62.2
18118,6,14:40:10,"2016-06-10 14:40:10","Dave & Buster's","Morgan Macias",3.08,51.41
18119,2,16:42:43,"2016-12-05 16:42:43","Dave & Buster's","Morgan Macias",12.16,101.35
18120,5,17:45:48,"2016-03-10 17:45:48","Benihana","Morgan Macias",5.72,47.68
18121,5,01:34:52,"2016-03-24 01:34:52","Ground Round","Jewel Walker",8.88,88.78
18122,2,09:45:58,"2016-07-04 09:45:58","Karma Lounge Ltd","Jewel Walker",0.0,67.35
18123,7,14:52:05,"2016-02-06 14:52:05","Karma Lounge Ltd","Jewel Walker",9.21,65.78
18124,7,06:42:53,"2017-08-19 06:42:53","Fire Bar & Grill","Jewel Walker",0.49,9.89
18125,5,00:36:09,"2017-06-22 00:36:09","Ground Round","Jewel Walker",12.04,85.97
18126,2,13:12:58,"2016-01-18 13:12:58","Karma Lounge Ltd","Jewel Walker",3.37,42.12
18127,6,00:09:13,"2016-04-29 00:09:13","Ground Round","Jewel Walker",7.44,82.72
18128,5,21:34:55,"2016-11-24 21:34:55","Brandy's","Jewel Walker",14.24,142.45
18129,3,20:12:32,"2016-04-12 20:12:32","Fire Bar & Grill","Jewel Walker",2.88,31.99
18130,7,13:22:08,"2017-12-16 13:22:08","Karma Lounge Ltd","Jewel Walker",0.95,31.59
18131,1,19:53:30,"2016-03-06 19:53:30","Karma Lounge Ltd","Jewel Walker",1.88,20.87
18132,6,22:41:13,"2016-09-16 22:41:13","Topper","Jewel Walker",4.67,93.31
18133,4,15:14:51,"2016-12-14 15:14:51","Saturn","Jewel Walker",2.41,80.41
18134,5,23:42:34,"2016-05-26 23:42:34","Brandy's","Jewel Walker",14.79,164.37
18135,1,08:30:34,"2017-12-24 08:30:34","Fire Bar & Grill","Jewel Walker",20.37,156.69
18136,6,19:40:35,"2016-01-01 19:40:35","Topper","Jewel Walker",14.47,131.59
18137,6,21:44:08,"2016-01-01 21:44:08","Bottle & Cork","Jewel Walker",0.53,53.46
18138,3,11:37:23,"2016-08-16 11:37:23","Saturn","Jewel Walker",1.09,109.5
18139,5,15:49:29,"2017-04-06 15:49:29","Bottle & Cork","Jewel Walker",2.18,54.51
18140,1,21:23:45,"2017-01-01 21:23:45","Topper","Jewel Walker",1.88,94.0
18141,3,08:19:17,"2017-01-31 08:19:17","Round-Up Saloon","Michael Floyd",0.12,11.61
18142,3,14:13:47,"2016-06-14 14:13:47","Swamp Sports Bar & Restaurant","Michael Floyd",0.4,13.21
18143,4,18:23:07,"2016-01-06 18:23:07","Round-Up Saloon","Michael Floyd",3.09,51.52
18144,7,08:17:06,"2017-11-11 08:17:06","Station","Michael Floyd",5.55,69.39
18145,5,17:17:44,"2016-04-21 17:17:44","Round-Up Saloon","Michael Floyd",6.94,63.13
18146,3,16:39:58,"2016-08-23 16:39:58","Mulligan's Pub","Michael Floyd",4.04,44.87
18147,5,23:32:29,"2017-08-10 23:32:29","Swamp Sports Bar & Restaurant","Michael Floyd",0.7,6.37
18148,1,11:20:24,"2016-09-11 11:20:24","Mulligan's Pub","Michael Floyd",5.4,53.98
18149,1,21:55:32,"2017-09-03 21:55:32","Casino El Camino Bar & Grill","Michael Floyd",6.44,107.36
18150,5,19:34:50,"2017-05-18 19:34:50","Club Soda","Michael Floyd",12.21,101.71
18151,1,22:32:00,"2017-01-01 22:32:00","Casino El Camino Bar & Grill","Michael Floyd",0.91,30.49
18152,5,11:27:31,"2017-10-26 11:27:31","Denny's","Michael Floyd",10.99,109.88
18153,6,17:10:38,"2017-02-17 17:10:38","Round-Up Saloon","Michael Floyd",0.0,37.64
18154,7,15:12:46,"2016-03-19 15:12:46","Round-Up Saloon","Michael Floyd",1.16,11.61
18155,4,11:27:54,"2017-08-23 11:27:54","Club Soda","Michael Floyd",1.72,57.26
18156,1,10:19:04,"2016-10-30 10:19:04","Denny's","Michael Floyd",0.12,5.91
18157,6,09:33:42,"2017-03-31 09:33:42","Denny's","Michael Floyd",27.24,181.62
18158,5,03:42:30,"2017-10-19 03:42:30","Milo's Sports Tavern","Michael Floyd",0.6,60.23
18159,5,14:55:46,"2017-04-13 14:55:46","Bahama Breeze","Michael Floyd",14.46,103.3
18160,7,19:18:31,"2017-12-02 19:18:31","Swamp Sports Bar & Restaurant","Michael Floyd",4.38,31.3
18161,1,11:46:48,"2017-05-21 11:46:48","Bottling CO","Gage Serrano",4.46,49.53
18162,2,14:42:33,"2017-04-24 14:42:33","Smitty's Sports Pub","Gage Serrano",1.3,11.86
18163,7,16:53:53,"2017-07-22 16:53:53","Atkins Park Tavern","Gage Serrano",4.59,35.32
18164,6,20:38:07,"2017-05-19 20:38:07","Sizzler","Gage Serrano",0.39,19.38
18165,5,17:16:24,"2017-01-19 17:16:24","Sizzler","Gage Serrano",0.72,17.93
18166,1,20:16:23,"2016-12-25 20:16:23","Sizzler","Gage Serrano",4.3,39.12
18167,7,12:20:14,"2017-04-15 12:20:14","Caledonia Lounge","Gage Serrano",2.28,37.97
18168,1,10:34:29,"2017-06-11 10:34:29","Smitty's Sports Pub","Gage Serrano",1.79,29.83
18169,3,21:33:50,"2017-07-04 21:33:50","Bottling CO","Gage Serrano",8.66,96.26
18170,4,16:37:18,"2017-09-06 16:37:18","Sizzler","Gage Serrano",9.96,66.4
18171,2,10:23:21,"2016-06-06 10:23:21","Smitty's Sports Pub","Gage Serrano",4.04,40.4
18172,5,18:52:02,"2017-05-18 18:52:02","Caledonia Lounge","Gage Serrano",4.83,60.32
18173,2,18:23:59,"2016-06-06 18:23:59","Atkins Park Tavern","Gage Serrano",7.97,53.14
18174,2,16:47:55,"2017-12-18 16:47:55","Sizzler","Gage Serrano",1.38,27.66
18175,4,18:31:53,"2017-07-26 18:31:53","Bottling CO","Gage Serrano",0.47,23.43
18176,4,10:34:49,"2016-09-07 10:34:49","Caledonia Lounge","Gage Serrano",6.22,88.92
18177,5,19:09:23,"2016-07-14 19:09:23","Sizzler","Gage Serrano",6.72,96.01
18178,3,12:43:10,"2017-04-11 12:43:10","Lone Star Steakhouse & Saloon","Gage Serrano",7.55,75.53
18179,3,17:12:50,"2017-05-02 17:12:50","Atkins Park Tavern","Gage Serrano",5.37,67.12
18180,2,06:51:31,"2017-07-03 06:51:31","Caledonia Lounge","Gage Serrano",0.89,44.58
18181,4,21:39:33,"2017-06-14 21:39:33","Red Barn","Sadie Mercer",3.27,109.03
18182,4,22:21:28,"2016-01-13 22:21:28","E Robert Brame","Sadie Mercer",2.85,20.35
18183,2,22:27:09,"2016-09-05 22:27:09","Outback Steakhouse","Sadie Mercer",14.06,93.75
18184,3,21:39:38,"2016-02-09 21:39:38","YUMIS SUSHI BAR","Sadie Mercer",5.87,97.88
18185,5,20:40:20,"2017-01-26 20:40:20","Kroc's","Sadie Mercer",2.88,23.96
18186,1,23:35:39,"2016-09-25 23:35:39","Red Barn","Sadie Mercer",0.37,7.44
18187,7,01:36:47,"2016-04-30 01:36:47","Outback Steakhouse","Sadie Mercer",26.05,173.69
18188,5,22:55:17,"2017-04-06 22:55:17","E Robert Brame","Sadie Mercer",4.33,72.09
18189,2,13:26:53,"2017-07-31 13:26:53","Lone Star Athletic Football Club","Sadie Mercer",5.47,78.16
18190,4,23:48:58,"2017-08-23 23:48:58","Red Barn","Sadie Mercer",7.86,87.37
18191,6,00:08:41,"2016-09-02 00:08:41","Lone Star Athletic Football Club","Sadie Mercer",2.78,92.69
18192,2,20:50:49,"2017-05-01 20:50:49","Red Barn","Sadie Mercer",1.07,13.38
